,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,308.5890407876461,308.5890407876461,7.716739153367852,6857.19381183507,6857.19381183507,25.213878363525264
1,1.0,3415.0,140.0,174.0,19.0,17.91573561584396,310.3476523986782,1.8891497218063882,106.76716447313163,6902.542310778614,3.1091356766699665
2,2.0,1479.0,523.0,1553.0,193.0,9.789875184267775,310.80886493577157,1.2681627282852217,40.83111308481058,6633.747036144729,1.8835366906674569
3,3.0,251.0,248.0,1503.0,1746.0,8.074684037851148,289.94277119090737,1.1517237871941546,27.291699366283012,6362.504916564589,1.627060074731437
4,4.0,85.0,164.0,250.0,3249.0,7.966766807370542,287.16909995685194,1.1468921183669978,26.50514319448876,6354.38799088512,1.613050995007209
5,5.0,71.0,152.0,26.0,3499.0,7.957318856850325,286.7912662429426,1.1539276518621995,26.130380498920054,6354.035387173952,1.6154942493516327
6,6.0,69.0,151.0,3.0,3525.0,7.970644633518628,286.68527565678664,1.1592686179375156,26.102552328532582,6353.71192555981,1.6196963513188325
7,7.0,69.0,150.0,1.0,3528.0,7.953965952386306,286.68527565678664,1.158074786689249,25.995084880717634,6353.71192555981,1.617084433545172
8,8.0,69.0,150.0,0.0,3529.0,7.926422654815189,286.68527565678664,1.1550595767203389,25.883378206644107,6353.71192555981,1.6118595695216522
9,9.0,69.0,150.0,0.0,3529.0,7.891234186878609,286.68527565678664,1.1513359458111938,25.748062605680865,6353.71192555981,1.6051137986010846
10,10.0,69.0,150.0,0.0,3529.0,7.8538773089362275,286.68527565678664,1.1476001297672505,25.605595909028715,6353.71192555981,1.5979795206172587
11,11.0,69.0,150.0,0.0,3529.0,7.816578104209082,286.68527565678664,1.1440827847795492,25.461803462730177,6353.71192555981,1.590905691005091
12,12.0,69.0,150.0,0.0,3529.0,7.780713786257256,286.68527565678664,1.1409067475773396,25.321360490383682,6353.71192555981,1.5841597017278464
13,13.0,69.0,150.0,0.0,3529.0,7.746971772290875,286.68527565678664,1.1381169913735862,25.1867586441259,6353.71192555981,1.5778689666743286
14,14.0,69.0,150.0,0.0,3529.0,7.715705817959657,286.68527565678664,1.1357265290108727,25.059454100119133,6353.71192555981,1.5720960120548775
