,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,311.04542542517265,311.04542542517265,7.913361692414367,7118.69297610027,7118.69297610027,25.281950537870134
1,1.0,3289.0,206.0,234.0,19.0,18.396946909724264,312.4728738494152,1.8846484715530436,109.97805195771923,7121.659921643317,3.1475287980659106
2,2.0,1256.0,490.0,1749.0,253.0,9.976958331197203,315.88638138521986,1.3593390304248494,40.361278977974045,6786.701192926085,1.931740811770046
3,3.0,224.0,252.0,1270.0,2002.0,8.336800294282742,295.689093579287,1.2605379200795261,26.977419785238926,6607.634267531125,1.69694146952285
4,4.0,95.0,161.0,220.0,3272.0,7.957226839730167,292.17085252102777,1.198839648235034,26.068618611171377,6597.428586181407,1.6167763516657083
5,5.0,75.0,154.0,27.0,3492.0,7.741979293026068,291.699780612128,1.167748253911245,25.339069217205704,6596.979857115348,1.572713629325643
6,6.0,71.0,153.0,5.0,3519.0,7.70536287753185,291.69437769014905,1.156090234180676,25.319816450702692,6596.9239433686325,1.563241721523405
7,7.0,71.0,153.0,0.0,3524.0,7.716926414278548,291.69437769014905,1.1617488434650782,25.274143064584106,6596.9239433686325,1.5667844595419007
8,8.0,71.0,153.0,0.0,3524.0,7.705454064498276,291.69437769014905,1.1615767853771382,25.207944470684005,6596.9239433686325,1.5648074128228076
9,9.0,71.0,153.0,0.0,3524.0,7.690362672703281,291.69437769014905,1.161467598515693,25.122884483845414,6596.9239433686325,1.5622410100685675
10,10.0,71.0,153.0,0.0,3524.0,7.672816547760922,291.69437769014905,1.1611354153455662,25.029341145592376,6596.9239433686325,1.55923201601927
11,11.0,71.0,153.0,0.0,3524.0,7.654847194841451,291.69437769014905,1.160933193592269,24.93214159504835,6596.9239433686325,1.5561967550893296
12,12.0,71.0,153.0,0.0,3524.0,7.637480877157324,291.69437769014905,1.160916980033826,24.835521214604405,6596.9239433686325,1.5533245315773851
13,13.0,71.0,153.0,0.0,3524.0,7.6213843876380825,291.69437769014905,1.1611449561234644,24.742054985404188,6596.9239433686325,1.5507366840960943
14,14.0,71.0,153.0,0.0,3524.0,7.6069040420905525,291.69437769014905,1.161627521366236,24.653379778074157,6596.9239433686325,1.5484914496464557
