,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,311.90954995382094,311.90954995382094,7.432646369266968,6911.122061062837,6911.122061062837,25.337497227345665
1,1.0,3729.0,0.0,19.0,0.0,17.45776388536475,311.90954995382094,1.5836156360064186,110.9842669386206,6911.122061062837,2.873855028803417
2,2.0,3729.0,0.0,19.0,0.0,9.337256377652924,311.90954995382094,1.1661842294500908,40.69687255891262,6911.122061062837,1.7664830118241333
3,3.0,3729.0,0.0,19.0,0.0,7.796289990445879,311.90954995382094,1.0796866853677167,27.3083294839547,6911.122061062837,1.5527548578533845
4,4.0,3729.0,0.0,19.0,0.0,7.61769775041658,311.90954995382094,1.0667146700214278,26.406586194429547,6911.122061062837,1.5242029649443205
5,5.0,3729.0,0.0,19.0,0.0,7.513547236405641,311.90954995382094,1.0596853609593289,25.712999599459206,6911.122061062837,1.5083185434190507
6,6.0,3729.0,0.0,19.0,0.0,7.483626598876935,311.90954995382094,1.0574158786427212,25.54480849006287,6911.122061062837,1.5035817178516149
7,7.0,3729.0,0.0,19.0,0.0,7.467235849579314,311.90954995382094,1.0561187579145068,25.449735532450994,6911.122061062837,1.5009630838465373
8,8.0,3729.0,0.0,19.0,0.0,7.459665242321252,311.90954995382094,1.0554180469597638,25.40949290654975,6911.122061062837,1.4997154360546627
9,9.0,3729.0,0.0,19.0,0.0,7.455146665808112,311.90954995382094,1.0549320900564798,25.387063558857896,6911.122061062837,1.4989394224756334
10,10.0,3729.0,0.0,19.0,0.0,7.452389265203686,311.90954995382094,1.0545747499892215,25.37484631561032,6911.122061062837,1.4984416674677372
11,11.0,3729.0,0.0,19.0,0.0,7.450491440582033,311.90954995382094,1.054285806746228,25.367423957007585,6911.122061062837,1.4980808042481482
12,12.0,3729.0,0.0,19.0,0.0,7.4491063376637126,311.90954995382094,1.0540414316414164,25.36273979981772,6911.122061062837,1.4978039448190483
13,13.0,3729.0,0.0,19.0,0.0,7.4480229952131936,311.90954995382094,1.0538264763835568,25.359582130710915,6911.122061062837,1.4975777661570735
14,14.0,3729.0,0.0,19.0,0.0,7.44713337674993,311.90954995382094,1.0536326520841546,25.35734446628112,6911.122061062837,1.497385201779115
