,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,313.0174178638679,313.0174178638679,7.9626409606254,6944.765600703239,6944.765600703239,25.42728272951393
1,1.0,3729.0,0.0,19.0,0.0,18.410067325626233,313.0174178638679,1.9618895306309172,108.79618651397396,6944.765600703239,3.147466637453085
2,2.0,3729.0,0.0,19.0,0.0,10.124399327993505,313.0174178638679,1.4184516178641398,41.01855267789704,6944.765600703239,1.9568500520525194
3,3.0,3729.0,0.0,19.0,0.0,8.284358184225455,313.0174178638679,1.2888669383825135,27.292485677313284,6944.765600703239,1.6781355055506721
4,4.0,3729.0,0.0,19.0,0.0,8.133441585476964,313.0174178638679,1.2819477684193912,26.48171023370642,6944.765600703239,1.6549755637644306
5,5.0,3729.0,0.0,19.0,0.0,8.013669381017287,313.0174178638679,1.2735645736489862,25.749789488483458,6944.765600703239,1.6359577360486104
6,6.0,3729.0,0.0,19.0,0.0,7.990923364566809,313.0174178638679,1.2726050265972497,25.59891440524256,6944.765600703239,1.6326864423766494
7,7.0,3729.0,0.0,19.0,0.0,7.976018333401363,313.0174178638679,1.2715784649643467,25.507731656663076,6944.765600703239,1.6303898372363579
8,8.0,3729.0,0.0,19.0,0.0,7.971826432415524,313.0174178638679,1.271393502883018,25.475811803929492,6944.765600703239,1.6298471231372846
9,9.0,3729.0,0.0,19.0,0.0,7.969291452181348,313.0174178638679,1.2712154291651188,25.45826930220628,6944.765600703239,1.6294941519081285
10,10.0,3729.0,0.0,19.0,0.0,7.968382752970088,313.0174178638679,1.2711652276761067,25.450283803371306,6944.765600703239,1.6293932496707968
11,11.0,3729.0,0.0,19.0,0.0,7.967802111179903,313.0174178638679,1.2711164868705296,25.445683969298646,6944.765600703239,1.6293207129455034
12,12.0,3729.0,0.0,19.0,0.0,7.967502714397966,313.0174178638679,1.27108882470713,25.44312521557795,6944.765600703239,1.629284730304392
13,13.0,3729.0,0.0,19.0,0.0,7.967265430279455,313.0174178638679,1.2710609333166287,25.44145767404584,6944.765600703239,1.6292498191844125
14,14.0,3729.0,0.0,19.0,0.0,7.9670782371437,313.0174178638679,1.2710365811897861,25.440323823799954,6944.765600703239,1.6292185188341397
