,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,304.8754606592428,304.8754606592428,8.029777798160112,6819.250496301657,6819.250496301657,25.161048296804736
1,1.0,3428.0,154.0,147.0,19.0,19.089740061993968,306.4419366518664,2.0580496390187384,112.36658948280744,6870.368703476754,3.284677968695845
2,2.0,1571.0,626.0,1385.0,166.0,10.156136078413184,307.6461895173962,1.4157895160413365,40.85486336475387,6677.1681231538005,1.9675821001953333
3,3.0,231.0,247.0,1719.0,1551.0,8.378662322963725,290.1755191466226,1.2979527583647135,26.795766108304374,6431.815474276709,1.7061347870524886
4,4.0,79.0,153.0,246.0,3270.0,8.164912072648415,287.2823866298045,1.2856173917953169,26.00765016290892,6424.561548060462,1.6708444406024414
5,5.0,68.0,143.0,21.0,3516.0,8.14338052284379,287.0598000234579,1.2978248759187847,25.510788844224432,6423.801586255638,1.6708883599668167
6,6.0,66.0,142.0,3.0,3537.0,8.157955932948475,287.0220877113767,1.3035629136507514,25.51899197341576,6423.602494440466,1.673618047545047
7,7.0,66.0,142.0,0.0,3540.0,8.153363222358422,287.0220877113767,1.3053605639771908,25.45806079072897,6423.602494440466,1.6729778667566912
8,8.0,66.0,142.0,0.0,3540.0,8.126676925616051,287.0220877113767,1.3003927158751172,25.381451343555003,6423.602494440466,1.6671704680610382
9,9.0,66.0,142.0,0.0,3540.0,8.089772310613313,287.0220877113767,1.2935341044272985,25.27789462973281,6423.602494440466,1.659372410390717
10,10.0,66.0,142.0,0.0,3540.0,8.050285036297664,287.0220877113767,1.2862945081678026,25.16646771638028,6423.602494440466,1.6511182936263806
11,11.0,66.0,142.0,0.0,3540.0,8.010763623938454,287.0220877113767,1.279244100221955,25.052210303219788,6423.602494440466,1.6429473802800512
12,12.0,66.0,142.0,0.0,3540.0,7.972512200902332,287.0220877113767,1.2725705469712079,24.93945683907644,6423.602494440466,1.635100914843269
13,13.0,66.0,142.0,0.0,3540.0,7.936234048874893,287.0220877113767,1.2663596765910445,24.83063509851097,6423.602494440466,1.6277087187771115
14,14.0,66.0,142.0,0.0,3540.0,7.9022655873071335,287.0220877113767,1.2606305545791052,24.727231767699745,6423.602494440466,1.620826086122693
