,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,315.2364647010136,315.2364647010136,8.246338268827879,7084.645349508907,7084.645349508907,25.9748995201684
1,1.0,3291.0,199.0,239.0,19.0,18.923325967494012,314.1805983443164,1.9561224388704885,115.90485555619419,7034.649802369081,3.1943240989455806
2,2.0,1179.0,546.0,1765.0,258.0,10.288896998578892,313.33122470718394,1.4119556178554409,42.014397333549894,6749.077734693731,1.9916376649719938
3,3.0,182.0,237.0,1306.0,2023.0,8.606282643541554,295.5285374778498,1.3027331613693358,27.873542107112783,6585.763653181839,1.7536386313291856
4,4.0,84.0,163.0,172.0,3329.0,8.424020105913383,293.34248488823164,1.293140779052563,26.883613820946916,6581.290062010806,1.727195939219883
5,5.0,75.0,152.0,20.0,3501.0,8.291715920542236,293.00696676285406,1.2732832145309536,26.235732025342752,6580.6495518124375,1.7028106153020943
6,6.0,73.0,151.0,3.0,3521.0,8.267173428678298,292.96161316044765,1.2676097870977197,26.16694275140828,6580.591282500605,1.6976183343678584
7,7.0,73.0,151.0,0.0,3524.0,8.252202098443739,292.96161316044765,1.265748637220971,26.073964744418227,6580.591282500605,1.695258878468237
8,8.0,73.0,151.0,0.0,3524.0,8.230422935635577,292.96161316044765,1.2625441351692186,25.980120691757786,6580.591282500605,1.691322821541781
9,9.0,73.0,151.0,0.0,3524.0,8.205643361873344,292.96161316044765,1.2594885149803705,25.872201443377502,6580.591282500605,1.6869254017783648
10,10.0,73.0,151.0,0.0,3524.0,8.17959229817,292.96161316044765,1.2565443736322028,25.75965117632929,6580.591282500605,1.6823323728025423
11,11.0,73.0,151.0,0.0,3524.0,8.154110697676956,292.96161316044765,1.2539559459218919,25.646796010050974,6580.591282500605,1.6779169345363587
12,12.0,73.0,151.0,0.0,3524.0,8.129941343618386,292.96161316044765,1.2517363978604967,25.53691349546553,6580.591282500605,1.673803579846403
13,13.0,73.0,151.0,0.0,3524.0,8.107589567879009,292.96161316044765,1.2499048947142892,25.43195072354876,6580.591282500605,1.6700803969733016
14,14.0,73.0,151.0,0.0,3524.0,8.08727261788714,292.96161316044765,1.2484489006907686,25.33302889320437,6580.591282500605,1.6667792202484788
