,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,315.6345147021702,315.6345147021702,8.30826726219538,7033.284531775341,7033.284531775341,26.07420221640341
1,1.0,3251.0,233.0,245.0,19.0,20.189611060849757,317.56826808782193,2.1602472379912165,115.57950758773438,7098.4212346772365,3.4891635781847765
2,2.0,1207.0,513.0,1764.0,264.0,10.46114365256668,318.507021669492,1.4597156224936272,42.03244705581675,6677.846121779522,2.0240021359358273
3,3.0,195.0,194.0,1331.0,2028.0,8.774404832628093,299.6082185007876,1.3621135360390118,28.03971607597514,6504.690669008132,1.786761198248686
4,4.0,76.0,148.0,165.0,3359.0,8.524397485535333,296.3668686133486,1.3565594969025079,26.842225629955536,6496.712040023348,1.7481271926954618
5,5.0,67.0,137.0,20.0,3524.0,8.374884674184807,295.9385240144245,1.3459130556446819,26.107238636337204,6496.5168495039925,1.7205382186253524
6,6.0,66.0,138.0,0.0,3544.0,8.30414457702005,295.96163633749006,1.3253478355813195,26.059897761381976,6496.60220668076,1.7030841307773625
7,7.0,66.0,138.0,0.0,3544.0,8.29073961071585,295.96163633749006,1.320003546929793,26.01264531341158,6496.60220668076,1.7006183474077026
8,8.0,66.0,138.0,0.0,3544.0,8.258850412572446,295.96163633749006,1.3135364499844733,25.937871145835523,6496.60220668076,1.6937018555669705
9,9.0,66.0,138.0,0.0,3544.0,8.230093957734187,295.96163633749006,1.308362308557611,25.853545807652573,6496.60220668076,1.6877127092118664
10,10.0,66.0,138.0,0.0,3544.0,8.199988146701893,295.96163633749006,1.3035160115040882,25.75956223358373,6496.60220668076,1.6815621756964403
11,11.0,66.0,138.0,0.0,3544.0,8.171126795799337,295.96163633749006,1.2991371807568222,25.66328627333476,6496.60220668076,1.675778109749563
12,12.0,66.0,138.0,0.0,3544.0,8.143603493201292,295.96163633749006,1.2951595717360513,25.567485709127443,6496.60220668076,1.6703412943535547
13,13.0,66.0,138.0,0.0,3544.0,8.118019802464037,295.96163633749006,1.2915964293376194,25.475013771633215,6496.60220668076,1.6653538116098991
14,14.0,66.0,138.0,0.0,3544.0,8.094516032365261,295.96163633749006,1.2884323899166117,25.387239395157017,6496.60220668076,1.6608269971412828
