,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,316.19404367461976,316.19404367461976,7.609908481312735,7142.89866322008,7142.89866322008,25.588862281643635
1,1.0,3729.0,0.0,19.0,0.0,18.17021169555795,316.19404367461976,1.676048936204976,114.92104895002613,7142.89866322008,3.041137504245484
2,2.0,3729.0,0.0,19.0,0.0,9.568143126333421,316.19404367461976,1.1734962381664127,42.2387400722117,7142.89866322008,1.810418827473552
3,3.0,3729.0,0.0,19.0,0.0,7.940400033755989,316.19404367461976,1.08740060072323,27.651542467461233,7142.89866322008,1.5901830440608868
4,4.0,3729.0,0.0,19.0,0.0,7.767868215876469,316.19404367461976,1.0767090473934369,26.69621465528374,7142.89866322008,1.5633642799576324
5,5.0,3729.0,0.0,19.0,0.0,7.662194392954602,316.19404367461976,1.0700958602314494,25.929916628969664,7142.89866322008,1.548001629566452
6,6.0,3729.0,0.0,19.0,0.0,7.635142594985063,316.19404367461976,1.0684367248173148,25.76442363598945,7142.89866322008,1.5439317019175016
7,7.0,3729.0,0.0,19.0,0.0,7.620898584200499,316.19404367461976,1.0675293362089797,25.667109842075607,7142.89866322008,1.541851279168016
8,8.0,3729.0,0.0,19.0,0.0,7.615350654091471,316.19404367461976,1.067204147372675,25.63076478497951,7142.89866322008,1.5410499704962943
9,9.0,3729.0,0.0,19.0,0.0,7.612577044775048,316.19404367461976,1.0670469956162527,25.61113345255068,7142.89866322008,1.5406658468519396
10,10.0,3729.0,0.0,19.0,0.0,7.611284895936102,316.19404367461976,1.0669840079041215,25.60178744868211,7142.89866322008,1.540495054514394
11,11.0,3729.0,0.0,19.0,0.0,7.610628675863376,316.19404367461976,1.0669573320662182,25.596642437547484,7142.89866322008,1.5404147850790313
12,12.0,3729.0,0.0,19.0,0.0,7.610295571240966,316.19404367461976,1.0669483254526786,25.593863167704537,7142.89866322008,1.5403779026339095
13,13.0,3729.0,0.0,19.0,0.0,7.61011990969534,316.19404367461976,1.066946722714275,25.592253429252555,7142.89866322008,1.5403611747615589
14,14.0,3729.0,0.0,19.0,0.0,7.610025479107486,316.19404367461976,1.0669483472288048,25.591305771575396,7142.89866322008,1.5403539355420033
