,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,312.537817622551,312.537817622551,7.567756480920404,7087.96689490578,7087.96689490578,24.85717286529397
1,1.0,3315.0,192.0,222.0,19.0,18.419230151078537,313.11677650438867,1.8198572230657648,118.00352819919999,7138.462327243687,3.043678753884441
2,2.0,1319.0,529.0,1659.0,241.0,9.65465055708,310.79763964283444,1.3040489735927812,41.698452475572466,6746.734820168676,1.8324830783483501
3,3.0,232.0,243.0,1373.0,1900.0,7.881415508825801,296.73505116669884,1.1923137444933924,26.597800767570526,6612.547817501399,1.5884725321182134
4,4.0,83.0,174.0,218.0,3273.0,7.900190210342455,292.8148230485549,1.2188518787666995,26.263752449581858,6602.258724428656,1.6060351616180726
5,5.0,67.0,161.0,29.0,3491.0,7.729208352315785,292.63493746634913,1.1931017978095135,25.45802795185745,6602.1105036045265,1.5755618178587625
6,6.0,64.0,159.0,5.0,3520.0,7.750454266231259,292.4847765165226,1.2025906440154306,25.45904415563081,6601.85658647911,1.5799692585769596
7,7.0,64.0,159.0,0.0,3525.0,7.714189699236838,292.4847765165226,1.1968532236110507,25.33113992707098,6601.85658647911,1.572689300000306
8,8.0,64.0,159.0,0.0,3525.0,7.682710765334439,292.4847765165226,1.191878350165752,25.22980503549894,6601.85658647911,1.566162056351227
9,9.0,64.0,159.0,0.0,3525.0,7.644263274193102,292.4847765165226,1.1850235233359474,25.108387721541234,6601.85658647911,1.5583496936082974
10,10.0,64.0,159.0,0.0,3525.0,7.604922965878223,292.4847765165226,1.1782462499508863,24.983339842834397,6601.85658647911,1.550367043369076
11,11.0,64.0,159.0,0.0,3525.0,7.565924876879002,292.4847765165226,1.1715692007397145,24.857241527165133,6601.85658647911,1.5425184504438716
12,12.0,64.0,159.0,0.0,3525.0,7.528750464657417,292.4847765165226,1.1653454794073104,24.734387873405282,6601.85658647911,1.535085825820334
13,13.0,64.0,159.0,0.0,3525.0,7.493909749401165,292.4847765165226,1.15959089033296,24.61687020368944,6601.85658647911,1.5281683552531053
14,14.0,64.0,159.0,0.0,3525.0,7.461730533243221,292.4847765165226,1.1543517950274684,24.506056197288718,6601.85658647911,1.5218226739216747
