,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,312.5509250098374,312.5509250098374,5.895011921924908,13705.740395773799,13705.740395773799,17.8192897064063
1,1.0,3729.0,0.0,19.0,0.0,22.131807305203758,312.5509250098374,2.3792924311664776,231.0527148135466,13705.740395773799,3.207872408009913
2,2.0,3729.0,0.0,19.0,0.0,8.162881484654697,312.5509250098374,1.4365656010458663,47.304431875146875,13705.740395773799,1.4383283897093646
3,3.0,3729.0,0.0,19.0,0.0,6.3280310202185035,312.5509250098374,1.3657410325265462,22.265353812884307,13705.740395773799,1.216694065242103
4,4.0,3729.0,0.0,19.0,0.0,6.099184090789095,312.5509250098374,1.3436624198082778,20.043708588834292,13705.740395773799,1.1914143010362923
5,5.0,3729.0,0.0,19.0,0.0,5.967736092699871,312.5509250098374,1.3431431686220292,18.608939244522507,13705.740395773799,1.173847353368406
6,6.0,3729.0,0.0,19.0,0.0,5.934619498037523,312.5509250098374,1.3385530916944508,18.271655151292087,13705.740395773799,1.170886575484678
7,7.0,3729.0,0.0,19.0,0.0,5.9137736724053305,312.5509250098374,1.3397080716801506,18.047963195409466,13705.740395773799,1.1680548750957156
8,8.0,3729.0,0.0,19.0,0.0,5.9052924087279335,312.5509250098374,1.3384592918690192,17.960352381142492,13705.740395773799,1.1674153890780254
9,9.0,3729.0,0.0,19.0,0.0,5.900401239519985,312.5509250098374,1.3390892300101505,17.90366023542886,13705.740395773799,1.1668024086136444
10,10.0,3729.0,0.0,19.0,0.0,5.897813189506963,312.5509250098374,1.3387963847856257,17.875060673834483,13705.740395773799,1.1666534392494743
11,11.0,3729.0,0.0,19.0,0.0,5.896397390771341,312.5509250098374,1.3391166430976298,17.85614027535224,13705.740395773799,1.1665088690923593
12,12.0,3729.0,0.0,19.0,0.0,5.895529329041086,312.5509250098374,1.3390980239075938,17.84513038912809,13705.740395773799,1.1664778643127984
13,13.0,3729.0,0.0,19.0,0.0,5.895064177289464,312.5509250098374,1.339274149855594,17.837619305439596,13705.740395773799,1.1664446064876979
14,14.0,3729.0,0.0,19.0,0.0,5.8947550957512185,312.5509250098374,1.3393240174628154,17.832850119954923,13705.740395773799,1.1664398408627101
