,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,3729.0,0.0,19.0,0.0,306.86794072661144,306.86794072661144,7.566156867940166,6905.506132016133,6905.506132016133,24.935246123809225
1,1.0,3306.0,200.0,223.0,19.0,18.82247504461896,309.0558885799521,1.8873263003800755,116.44980555527766,6979.742768840258,3.1780844233053163
2,2.0,1224.0,559.0,1723.0,242.0,9.51695458515034,303.6904878707069,1.259568912618625,40.717151674642416,6673.256484510858,1.810107929334608
3,3.0,212.0,229.0,1342.0,1965.0,7.818448297286297,288.8752399540394,1.148497758955412,26.39429504551693,6476.776566193765,1.571369079798851
4,4.0,89.0,161.0,191.0,3307.0,7.928200826947233,285.91135734099805,1.1883874580291507,26.21229214042409,6469.042558462948,1.6067998924658582
5,5.0,75.0,156.0,19.0,3498.0,7.899955011880898,285.84150973192294,1.1869024501699863,25.749910085575276,6469.077806614898,1.6063453992097692
6,6.0,72.0,157.0,2.0,3517.0,7.9467573650716465,285.70677011298164,1.1919195473499136,25.843066586064886,6468.89784935247,1.6165769394899574
7,7.0,72.0,157.0,0.0,3519.0,7.917876877833776,285.70677011298164,1.1848204444372912,25.742178573115883,6468.89784935247,1.6109266448462176
8,8.0,72.0,157.0,0.0,3519.0,7.888373160933366,285.70677011298164,1.179070468635182,25.640142731455484,6468.89784935247,1.6050875460217566
9,9.0,72.0,157.0,0.0,3519.0,7.852583930687723,285.70677011298164,1.1738831530986356,25.510662094178876,6468.89784935247,1.5981281556192404
10,10.0,72.0,157.0,0.0,3519.0,7.814694993647212,285.70677011298164,1.1687962711453939,25.373522913157636,6468.89784935247,1.5907699812859506
11,11.0,72.0,157.0,0.0,3519.0,7.776362096330974,285.70677011298164,1.1639810529537704,25.233501270541534,6468.89784935247,1.5833512080739958
12,12.0,72.0,157.0,0.0,3519.0,7.738983558957815,285.70677011298164,1.1594866421846406,25.09574588619112,6468.89784935247,1.5761414472820061
13,13.0,72.0,157.0,0.0,3519.0,7.703392843764668,285.70677011298164,1.155381541982458,24.963007230325413,6468.89784935247,1.5693059514382164
14,14.0,72.0,157.0,0.0,3519.0,7.670067371677198,285.70677011298164,1.1516869593928645,24.837024751434722,6468.89784935247,1.5629372312757075
