,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,328.1205036765319,328.1205036765319,8.532573735818698,7286.369584608028,7286.369584608028,28.67240333973782
1,1.0,4018.0,0.0,21.0,0.0,20.295516057617196,328.1205036765319,2.8445038316725006,86.42079227238219,7286.369584608028,3.8349838808239403
2,2.0,4018.0,0.0,21.0,0.0,12.271452716153526,328.1205036765319,1.6894027968749166,43.510687910075866,7286.369584608028,2.4092832063471255
3,3.0,4018.0,0.0,21.0,0.0,10.159838941251493,328.1205036765319,1.4988824892601014,31.762996282503355,7286.369584608028,2.0535926668978965
4,4.0,4018.0,0.0,21.0,0.0,9.627289443885822,328.1205036765319,1.3891928101011652,30.836194450475634,7286.369584608028,1.9374112186965382
5,5.0,4018.0,0.0,21.0,0.0,9.303640624336948,328.1205036765319,1.331799016755768,29.94824340092326,7286.369584608028,1.8709990879663998
6,6.0,4018.0,0.0,21.0,0.0,9.12667776402532,328.1205036765319,1.2931652203494548,29.616183780767095,7286.369584608028,1.8324906950405473
7,7.0,4018.0,0.0,21.0,0.0,9.007568120242853,328.1205036765319,1.2662988504039148,29.389838489196755,7286.369584608028,1.8066400758529046
8,8.0,4018.0,0.0,21.0,0.0,8.924752249607716,328.1205036765319,1.2462409480129826,29.24974546518761,7286.369584608028,1.788448193059092
9,9.0,4018.0,0.0,21.0,0.0,8.863328858830393,328.1205036765319,1.2307901049966734,29.149632492245875,7286.369584608028,1.7749307047766696
10,10.0,4018.0,0.0,21.0,0.0,8.816257418209638,328.1205036765319,1.2185329953750061,29.076191529316795,7286.369584608028,1.7645471686610514
11,11.0,4018.0,0.0,21.0,0.0,8.779054749133635,328.1205036765319,1.2086089139850302,29.0195344251015,7286.369584608028,1.7563381341628765
12,12.0,4018.0,0.0,21.0,0.0,8.748986920819636,328.1205036765319,1.2004341054843437,28.97458738497075,7286.369584608028,1.7497041357206542
13,13.0,4018.0,0.0,21.0,0.0,8.724221258599021,328.1205036765319,1.1936043781186456,28.937997320607135,7286.369584608028,1.7442431578394713
14,14.0,4018.0,0.0,21.0,0.0,8.703506653490264,328.1205036765319,1.1878282929666804,28.907638910633917,7286.369584608028,1.7396787016500996
