,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,346.5295605349357,346.5295605349357,9.60054067099041,7512.605559690489,7512.605559690489,30.821646076366854
1,1.0,3578.0,211.0,229.0,21.0,24.71801425295125,347.462222990693,3.8221244012864597,98.96840938493048,7549.201631149671,4.6676027785346585
2,2.0,1859.0,474.0,1456.0,250.0,15.182609886221663,350.80460303960155,2.3051992491418885,50.855440777699975,7284.737029290996,2.984184712107931
3,3.0,518.0,499.0,1316.0,1706.0,12.673488008713802,334.8494175365021,2.0798619665327083,36.89968149586195,7120.510157943958,2.5652849439895373
4,4.0,124.0,275.0,618.0,3022.0,11.788198353082885,326.59155314074985,1.9031946668360558,34.97487846265862,7064.577832042636,2.382783792584894
5,5.0,75.0,182.0,142.0,3640.0,11.083669418631175,325.4748859839574,1.7215957400924422,33.239193685749704,7060.110834086422,2.2465084770052073
6,6.0,64.0,170.0,23.0,3782.0,10.788283673917913,325.29244271592614,1.6420617522104943,32.62526663496658,7059.3765507434355,2.1875197268713107
7,7.0,63.0,167.0,4.0,3805.0,10.609817219294786,325.19808915347517,1.5945760446976005,32.22839301320028,7059.084064784555,2.15315644178305
8,8.0,63.0,167.0,0.0,3809.0,10.496323156584792,325.19808915347517,1.5687021153735607,31.94263101136988,7059.084064784555,2.131836967338453
9,9.0,63.0,167.0,0.0,3809.0,10.41377837798968,325.19808915347517,1.5509816575557855,31.725677230107102,7059.084064784555,2.1164253045231067
10,10.0,63.0,167.0,0.0,3809.0,10.34548361181578,325.19808915347517,1.5382395266753834,31.53701118425862,7059.084064784555,2.1036047307734465
11,11.0,63.0,167.0,0.0,3809.0,10.286656463323816,325.19808915347517,1.5282441586736515,31.37245537520632,7059.084064784555,2.092436434938783
12,12.0,63.0,167.0,0.0,3809.0,10.234200598076342,325.19808915347517,1.519950416799512,31.225201804712786,7059.084064784555,2.0823698003148
13,13.0,63.0,167.0,0.0,3809.0,10.186126902968095,325.19808915347517,1.5125718359043945,31.092150737672355,7059.084064784555,2.073033151505751
14,14.0,63.0,167.0,0.0,3809.0,10.14105701693844,325.19808915347517,1.5056324440141502,30.970491604173976,7059.084064784555,2.0641767309357157
