,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,330.8994070812809,330.8994070812809,8.719458135720817,7721.934460383794,7721.934460383794,28.46506410834731
1,1.0,3708.0,137.0,173.0,21.0,21.434454160952853,331.82065728531705,2.932752709978227,89.81911896754802,7707.718579204545,4.046860017629241
2,2.0,2295.0,452.0,1098.0,194.0,12.614435196598507,337.75809378147744,1.849706432197606,44.194259139730406,7607.992662396492,2.471962477439248
3,3.0,567.0,601.0,1579.0,1292.0,10.876517517117442,325.2068214033291,1.8474825387884877,31.975139787913985,7418.055830261883,2.205791220499066
4,4.0,111.0,268.0,789.0,2871.0,10.542661889272875,315.80723407110366,1.8399325322513271,31.01467820526762,7318.881754158675,2.1359444337707805
5,5.0,66.0,199.0,114.0,3660.0,10.126185938473963,314.2509210679734,1.793269952576793,29.724197655107304,7313.478935425646,2.0468152217696702
6,6.0,54.0,183.0,28.0,3774.0,9.984433438961812,313.79145506933423,1.7888740629758648,29.23777114207012,7312.726798441758,2.014748885866665
7,7.0,52.0,181.0,4.0,3802.0,9.922119743894719,313.7471513165701,1.7990740957453681,28.986005465157483,7312.629638905823,1.9982548772527076
8,8.0,52.0,181.0,0.0,3806.0,9.922665888215318,313.7471513165701,1.8174609467939116,28.86392042103526,7312.629638905823,1.996852138696795
9,9.0,52.0,181.0,0.0,3806.0,9.929175330005712,313.7471513165701,1.8348155874833112,28.770103037958016,7312.629638905823,1.9970363995716416
10,10.0,52.0,181.0,0.0,3806.0,9.937400684525555,313.7471513165701,1.8498293830112629,28.69552571834012,7312.629638905823,1.9979770530500658
11,11.0,52.0,181.0,0.0,3806.0,9.943591947239012,313.7471513165701,1.862021059354788,28.62996939223841,7312.629638905823,1.9987928449412589
12,12.0,52.0,181.0,0.0,3806.0,9.946128801820482,313.7471513165701,1.871143951723789,28.570069616948604,7312.629638905823,1.9990685677336575
13,13.0,52.0,181.0,0.0,3806.0,9.944444071788311,313.7471513165701,1.8772462129695329,28.51408391128241,7312.629638905823,1.9986273302416149
14,14.0,52.0,181.0,0.0,3806.0,9.938365217029837,313.7471513165701,1.880462030003684,28.460875005768788,7312.629638905823,1.9973927283819608
