,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,330.8515037794742,330.8515037794742,8.212323652907436,7507.101469512345,7507.101469512345,28.145287158635227
1,1.0,3559.0,251.0,208.0,21.0,18.564037907656694,332.81263971055444,2.657907062020209,84.36898336644924,7503.328289915974,3.381770142252774
2,2.0,1423.0,703.0,1684.0,229.0,11.683892956172292,331.17218410957327,1.6400265728680692,43.110558585864894,7231.8564775023615,2.2587933601449417
3,3.0,374.0,394.0,1358.0,1913.0,9.671538610643701,317.69387782843944,1.4327629346486046,30.918740520744336,7083.26362746285,1.9400401109607697
4,4.0,116.0,229.0,423.0,3271.0,9.215025107080725,313.2438541683539,1.3482795209977572,29.994990597120044,7061.49803121306,1.8442236733861843
5,5.0,59.0,180.0,106.0,3694.0,9.023888135717021,312.09206391024554,1.3489416796374707,29.029520804888417,7057.779390385926,1.8094280644517653
6,6.0,53.0,167.0,19.0,3800.0,9.015882360112322,312.2246740831861,1.3926859523368416,28.73032018275747,7058.744161634448,1.8056468818285045
7,7.0,53.0,165.0,2.0,3819.0,9.075666659275921,312.2246740831861,1.4344621262043409,28.654917878493414,7058.744161634448,1.817650735468973
8,8.0,53.0,165.0,0.0,3821.0,9.130140479168555,312.2246740831861,1.4709072586379746,28.59848037794083,7058.744161634448,1.828469225510018
9,9.0,53.0,165.0,0.0,3821.0,9.167120688259534,312.2246740831861,1.498402283755354,28.542557605395064,7058.744161634448,1.8357186112207726
10,10.0,53.0,165.0,0.0,3821.0,9.19041239018019,312.2246740831861,1.5189964565044694,28.484630559342946,7058.744161634448,1.840193580098044
11,11.0,53.0,165.0,0.0,3821.0,9.201102185178542,312.2246740831861,1.5330665954722003,28.424741305496532,7058.744161634448,1.8421417062348606
12,12.0,53.0,165.0,0.0,3821.0,9.201457925930406,312.2246740831861,1.5416788928564644,28.363555006954808,7058.744161634448,1.8420307434439964
13,13.0,53.0,165.0,0.0,3821.0,9.193171424225016,312.2246740831861,1.5456142103780386,28.301854436564714,7058.744161634448,1.8402045760810064
14,14.0,53.0,165.0,0.0,3821.0,9.177826510257301,312.2246740831861,1.5456401918020173,28.240271622016692,7058.744161634448,1.8369819975742778
