,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,340.02332274452465,340.02332274452465,5.897000342959747,15082.424827099396,15082.424827099396,20.349306181080664
1,1.0,4018.0,0.0,21.0,0.0,25.802301490399994,340.02332274452465,5.2824113615173545,170.77157095819868,15082.424827099396,4.080900572861706
2,2.0,4018.0,0.0,21.0,0.0,12.480278850452187,340.02332274452465,2.6051891964240337,49.06073189389274,15082.424827099396,2.2539431069973124
3,3.0,4018.0,0.0,21.0,0.0,9.892314840186701,340.02332274452465,2.487452470557846,26.86773335949424,15082.424827099396,1.8506246112017444
4,4.0,4018.0,0.0,21.0,0.0,9.013339521103923,340.02332274452465,2.215890922696097,25.670325942103975,15082.424827099396,1.6860640675645142
5,5.0,4018.0,0.0,21.0,0.0,8.381731287124566,340.02332274452465,2.083225669901498,23.709136395556275,15082.424827099396,1.569874452517641
6,6.0,4018.0,0.0,21.0,0.0,7.9880690329325255,340.02332274452465,1.9668881064934056,23.04998729380358,15082.424827099396,1.49606176356816
7,7.0,4018.0,0.0,21.0,0.0,7.682853908751531,340.02332274452465,1.8779507023184179,22.460524695278885,15082.424827099396,1.439785790050772
8,8.0,4018.0,0.0,21.0,0.0,7.453810974717055,340.02332274452465,1.8035376683474553,22.09753209944206,15082.424827099396,1.397892311447066
9,9.0,4018.0,0.0,21.0,0.0,7.269256611210061,340.02332274452465,1.7409158946828918,21.80933566177479,15082.424827099396,1.3646878291811455
10,10.0,4018.0,0.0,21.0,0.0,7.119795246704195,340.02332274452465,1.6870318384763414,21.594849898577763,15082.424827099396,1.3382003048697417
11,11.0,4018.0,0.0,21.0,0.0,6.9951676751434455,340.02332274452465,1.6400009338573742,21.42309104280734,15082.424827099396,1.316503894462368
12,12.0,4018.0,0.0,21.0,0.0,6.8900738525337,340.02332274452465,1.5984760605564365,21.285725220123886,15082.424827099396,1.29853505129094
13,13.0,4018.0,0.0,21.0,0.0,6.800050607774553,340.02332274452465,1.5614278780768829,21.172806049153312,15082.424827099396,1.28343413382967
14,14.0,4018.0,0.0,21.0,0.0,6.722147407398783,340.02332274452465,1.5281086005590763,21.079136119679898,15082.424827099396,1.2706173761485613
