,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,329.73494266480776,329.73494266480776,9.082290605531709,7063.986626329672,7063.986626329672,29.075545512471436
1,1.0,3524.0,234.0,260.0,21.0,21.194053444884158,331.69235290924576,3.217219139149725,86.54560636771896,7102.326278612075,3.984375226101236
2,2.0,1629.0,578.0,1551.0,281.0,13.112108483308912,331.81079922824426,1.9371760493928991,45.240617851117165,6750.714976090417,2.5725927982855037
3,3.0,755.0,329.0,1123.0,1832.0,11.16586401849422,321.5901273924519,1.8107602098089188,32.80538246461346,6631.381977843911,2.2689224778779944
4,4.0,276.0,307.0,501.0,2955.0,10.951247511742533,311.0375855032299,1.895419042959055,31.9044855629657,6578.867800785474,2.214047531631001
5,5.0,78.0,236.0,269.0,3456.0,10.762165620967043,306.44651578920707,1.8718363767072939,31.076009782109683,6560.479337232183,2.179358749253092
6,6.0,64.0,211.0,39.0,3725.0,10.62522985370323,306.2803077162064,1.835660497626904,30.757282143967856,6559.57630527879,2.1550457863422765
7,7.0,59.0,201.0,15.0,3764.0,10.57552346694391,306.1359733865358,1.8422403052170142,30.467007811403647,6558.926708468061,2.14542645250894
8,8.0,57.0,200.0,3.0,3779.0,10.569849488690553,306.1184928864314,1.8636812955880768,30.300029507114743,6558.860800933575,2.144209826007455
9,9.0,57.0,200.0,0.0,3782.0,10.55715766999541,306.1184928864314,1.8842147853813254,30.13430109174476,6558.860800933575,2.1405720603981524
10,10.0,57.0,200.0,0.0,3782.0,10.548552025723941,306.1184928864314,1.9038492498296264,29.991006003442255,6558.860800933575,2.137936584005451
11,11.0,57.0,200.0,0.0,3782.0,10.536002743280672,306.1184928864314,1.9202975567229794,29.856830157336432,6558.860800933575,2.134417508478573
12,12.0,57.0,200.0,0.0,3782.0,10.519827148230277,306.1184928864314,1.9332751574101503,29.73282283330073,6558.860800933575,2.13019838185309
13,13.0,57.0,200.0,0.0,3782.0,10.499452964213713,306.1184928864314,1.9426326527244941,29.61687499138201,6558.860800933575,2.1251838003551446
14,14.0,57.0,200.0,0.0,3782.0,10.474824115611328,306.1184928864314,1.9484377660498895,29.507914124878248,6558.860800933575,2.11937593166176
