,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,328.91488361134935,328.91488361134935,8.297379699040611,7337.311035555145,7337.311035555145,28.33525582495475
1,1.0,4018.0,0.0,21.0,0.0,17.540926363303342,328.91488361134935,2.255882092246777,81.02238517876317,7337.311035555145,3.2384483959229726
2,2.0,4018.0,0.0,21.0,0.0,11.288826659254305,328.91488361134935,1.4133158861726842,42.19102093440357,7337.311035555145,2.190035253657752
3,3.0,4018.0,0.0,21.0,0.0,9.546498293854716,328.91488361134935,1.292388750847388,31.125442177793076,7337.311035555145,1.9159986535479492
4,4.0,4018.0,0.0,21.0,0.0,9.157719865389929,328.91488361134935,1.2132402870260561,30.473532902147046,7337.311035555145,1.8315642971978379
5,5.0,4018.0,0.0,21.0,0.0,8.89679189646481,328.91488361134935,1.1736950517261728,29.655856819616158,7337.311035555145,1.779734775284233
6,6.0,4018.0,0.0,21.0,0.0,8.751481061897362,328.91488361134935,1.1467939870036876,29.34698960698353,7337.311035555145,1.7487352236233231
7,7.0,4018.0,0.0,21.0,0.0,8.650334746638036,328.91488361134935,1.1288418966489595,29.116896219862205,7337.311035555145,1.7273548474324205
8,8.0,4018.0,0.0,21.0,0.0,8.57910812860846,328.91488361134935,1.1159817741064417,28.96607115987092,7337.311035555145,1.7121258118016809
9,9.0,4018.0,0.0,21.0,0.0,8.526070008510265,328.91488361134935,1.1065956759387618,28.852892127262045,7337.311035555145,1.7007989201771274
10,10.0,4018.0,0.0,21.0,0.0,8.485703773264923,328.91488361134935,1.0995690700433127,28.767084987593794,7337.311035555145,1.692173511203969
11,11.0,4018.0,0.0,21.0,0.0,8.454279155761139,328.91488361134935,1.0942275836137507,28.69962582706469,7337.311035555145,1.6854696554759496
12,12.0,4018.0,0.0,21.0,0.0,8.429438750382387,328.91488361134935,1.0901111650933482,28.645735472994126,7337.311035555145,1.6801794748555279
13,13.0,4018.0,0.0,21.0,0.0,8.409540576700007,328.91488361134935,1.0869047362515432,28.601985112889395,7337.311035555145,1.6759509317242522
14,14.0,4018.0,0.0,21.0,0.0,8.393426102852343,328.91488361134935,1.0843837588432654,28.56605304425303,7337.311035555145,1.672534060037361
