,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,338.1010645107534,338.1010645107534,9.427854642222245,7479.615139937104,7479.615139937104,29.715868996227574
1,1.0,3660.0,162.0,196.0,21.0,22.09506231795048,339.51102754481667,3.150871664168251,93.79547539115228,7504.652346592539,4.180060842205009
2,2.0,1571.0,771.0,1480.0,217.0,14.050035011174009,341.9455353785103,2.1937639973173266,46.59717476895892,7300.582339203228,2.8076581602875126
3,3.0,582.0,320.0,1440.0,1697.0,11.781135801361676,328.12538488650625,2.001462355549112,33.93873987046721,7007.130548803998,2.418844818690907
4,4.0,184.0,264.0,454.0,3137.0,11.419232023021385,321.28071907958406,1.9874749974375936,32.72111804150235,6989.791506603007,2.3395023000376067
5,5.0,92.0,191.0,165.0,3591.0,11.003379142738842,320.22029994915437,1.9083351890917384,31.643080239677136,6988.527571498568,2.2537301470093754
6,6.0,75.0,173.0,35.0,3756.0,10.859318960309473,320.1095219258134,1.8877836113343909,31.211412751700234,6988.309935813016,2.2239776217501035
7,7.0,73.0,168.0,7.0,3791.0,10.813191916248925,320.08211929913114,1.891104886834731,30.997799789256433,6988.151852880505,2.2130829757176094
8,8.0,73.0,167.0,1.0,3798.0,10.781020234144254,320.08211929913114,1.9010146970304724,30.83305678397109,6988.151852880505,2.204341333554081
9,9.0,73.0,167.0,0.0,3799.0,10.761317364606322,320.08211929913114,1.9153648401266818,30.68524084778143,6988.151852880505,2.198451874307773
10,10.0,73.0,167.0,0.0,3799.0,10.748653091988079,320.08211929913114,1.9305891142804492,30.559055221221012,6988.151852880505,2.194144223178638
11,11.0,73.0,167.0,0.0,3799.0,10.739632411939482,320.08211929913114,1.9454253256391039,30.447259879234537,6988.151852880505,2.1907788882753843
12,12.0,73.0,167.0,0.0,3799.0,10.731963294621092,320.08211929913114,1.9588580880983562,30.34796372666334,6988.151852880505,2.187872734681906
13,13.0,73.0,167.0,0.0,3799.0,10.724248872416922,320.08211929913114,1.97038355922979,30.258817963618224,6988.151852880505,2.1851376744149187
14,14.0,73.0,167.0,0.0,3799.0,10.715531603105374,320.08211929913114,1.9797053762984602,30.17823788877,6988.151852880505,2.1823652493107835
