,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,328.91488361134935,328.91488361134935,8.448104899028149,7337.739338841575,7337.739338841575,28.382745864018176
1,1.0,3643.0,194.0,181.0,21.0,18.489792614819244,332.1706228896493,2.589654907693612,83.09757113095989,7403.202724055517,3.3966649851462147
2,2.0,1990.0,587.0,1260.0,202.0,11.665913111822546,334.51176160702846,1.5552764819488745,42.90748033491096,7212.141856637224,2.26292825252017
3,3.0,435.0,510.0,1632.0,1462.0,9.801751420542928,323.2059980646511,1.4137201016917897,31.106238168768495,7074.173975880837,1.9732295121513173
4,4.0,85.0,258.0,602.0,3094.0,9.459847499404955,315.7384862883143,1.3574616012000598,30.524306314540507,7009.570743590331,1.9000833365574705
5,5.0,56.0,187.0,100.0,3696.0,9.179623792236882,314.59163642178737,1.3271914764955821,29.41091109090637,7005.59791933495,1.847707773941564
6,6.0,54.0,180.0,9.0,3796.0,9.05585865002331,314.4414742934207,1.331259196158427,28.967614703045683,7005.238142466596,1.8205514199198891
7,7.0,54.0,180.0,0.0,3805.0,9.015313785349544,314.4414742934207,1.3462648298150086,28.74529159767326,7005.238142466596,1.8108817094695815
8,8.0,54.0,180.0,0.0,3805.0,9.005586382018622,314.4414742934207,1.3653597003719244,28.598636647490373,7005.238142466596,1.8081026935109996
9,9.0,54.0,180.0,0.0,3805.0,9.004057434065526,314.4414742934207,1.3836737660269318,28.481157744996832,7005.238142466596,1.8073591034614216
10,10.0,54.0,180.0,0.0,3805.0,9.003713927048958,314.4414742934207,1.3995128337466056,28.380137028620137,7005.238142466596,1.8070801409495663
11,11.0,54.0,180.0,0.0,3805.0,9.00214930653274,314.4414742934207,1.4124131949103162,28.29096075170851,7005.238142466596,1.8067144771290422
12,12.0,54.0,180.0,0.0,3805.0,8.998405737540391,314.4414742934207,1.422303677809577,28.211058226341418,7005.238142466596,1.8060271295896695
13,13.0,54.0,180.0,0.0,3805.0,8.99224399152502,314.4414742934207,1.4293531662126795,28.139062571508102,7005.238142466596,1.8049365282039782
14,14.0,54.0,180.0,0.0,3805.0,8.983684654906957,314.4414742934207,1.4338045752048694,28.073896695550737,7005.238142466596,1.8034219053834188
