,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,340.35444978733307,340.35444978733307,9.070843527194413,7508.694942876199,7508.694942876199,29.67343331186638
1,1.0,3564.0,215.0,239.0,21.0,20.167211185523822,341.5492086626343,3.0366502568089997,86.18494217125563,7429.509850570765,3.7594134704938336
2,2.0,1514.0,580.0,1685.0,260.0,12.990115755252802,347.194596122234,1.9657564119114768,44.72795355698104,7279.439162969007,2.553460358757027
3,3.0,424.0,401.0,1269.0,1945.0,10.87936232812384,331.3048646555828,1.7697087339904352,32.44773310494046,7173.9058023133175,2.21043836075966
4,4.0,143.0,237.0,445.0,3214.0,10.348498936346711,324.00088680510817,1.6389623557861799,31.70548441032773,7137.863015909576,2.09822397715292
5,5.0,70.0,180.0,130.0,3659.0,9.878211593864656,322.558486708982,1.52275716362592,30.494269356660716,7137.406572517547,2.0039475563102385
6,6.0,61.0,167.0,22.0,3789.0,9.62850166459944,322.46259656235384,1.4447008997533768,30.118802594561856,7137.298505559274,1.952794840402319
7,7.0,58.0,164.0,6.0,3811.0,9.47242515813682,322.4499946693418,1.403283096505735,29.812168145144096,7137.329351710743,1.9200679852111353
8,8.0,58.0,163.0,1.0,3817.0,9.363968829156942,322.4499946693418,1.37875888315038,29.58769514915164,7137.329351710743,1.8969438450154368
9,9.0,58.0,163.0,0.0,3818.0,9.273929055649837,322.4499946693418,1.3600780040807523,29.401565708253035,7137.329351710743,1.876909066266826
10,10.0,58.0,163.0,0.0,3818.0,9.197631991806329,322.4499946693418,1.3459605458382369,29.239659098932787,7137.329351710743,1.859638954022196
11,11.0,58.0,163.0,0.0,3818.0,9.13108466318363,322.4499946693418,1.3343771924518366,29.096542094444864,7137.329351710743,1.8444192122033125
12,12.0,58.0,163.0,0.0,3818.0,9.072668931365875,322.4499946693418,1.3243932350003838,28.970506621140455,7137.329351710743,1.8310022883301813
13,13.0,58.0,163.0,0.0,3818.0,9.020426562342305,322.4499946693418,1.3152334722682912,28.858958620236322,7137.329351710743,1.8190050795725905
14,14.0,58.0,163.0,0.0,3818.0,8.973116715125133,322.4499946693418,1.3064556678390271,28.760110524155674,7137.329351710743,1.8081767470686634
