,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,329.96447672729863,329.96447672729863,8.57493350712462,7401.061758857451,7401.061758857451,28.384273680640103
1,1.0,3506.0,262.0,250.0,21.0,21.72682698810244,329.99317729971744,3.5236281634673947,90.56874023382494,7358.186887814534,4.051418698393107
2,2.0,1292.0,724.0,1752.0,271.0,12.812631834347538,326.5305289414356,1.9986373816375724,44.67016313420603,7134.000105635687,2.4970023335552525
3,3.0,259.0,379.0,1378.0,2023.0,10.335524982711554,317.24967055126746,1.670184162168706,31.555475410452093,7032.916334128281,2.08245404923817
4,4.0,99.0,210.0,329.0,3401.0,9.878282550201734,314.64741759773426,1.5736445115627813,30.623357054561946,7016.99535507635,1.9931934444993844
5,5.0,68.0,177.0,64.0,3730.0,9.599036786204167,314.26212407942234,1.5336616393063967,29.659263698127855,7014.306199143318,1.937879301889302
6,6.0,64.0,169.0,12.0,3794.0,9.547103071090028,314.3903127303667,1.5332508724690852,29.422655141444768,7014.426832801133,1.928027844894911
7,7.0,62.0,169.0,2.0,3806.0,9.549621755599343,314.3818505071825,1.5465547791433607,29.2746462496215,7014.526818167296,1.9299560770956654
8,8.0,62.0,169.0,0.0,3808.0,9.54285697300083,314.3818505071825,1.5581096892014885,29.146807911559907,7014.526818167296,1.9291341734536485
9,9.0,62.0,169.0,0.0,3808.0,9.541344213674225,314.3818505071825,1.5693204844886335,29.042363740360067,7014.526818167296,1.9292674261161689
10,10.0,62.0,169.0,0.0,3808.0,9.53860363589227,314.3818505071825,1.5789606035879569,28.94814093663515,7014.526818167296,1.92910101023405
11,11.0,62.0,169.0,0.0,3808.0,9.533096817527635,314.3818505071825,1.586438916751201,28.861521350942454,7014.526818167296,1.9282987149756765
12,12.0,62.0,169.0,0.0,3808.0,9.524318733526721,314.3818505071825,1.591583530172077,28.780875550883994,7014.526818167296,1.926783252746156
13,13.0,62.0,169.0,0.0,3808.0,9.51222852418131,314.3818505071825,1.59441450376351,28.705320604454005,7014.526818167296,1.9245573114623535
14,14.0,62.0,169.0,0.0,3808.0,9.49698257441959,314.3818505071825,1.5950523248258683,28.634220556881864,7014.526818167296,1.9216615054184922
