,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,334.10007785129864,334.10007785129864,9.267629578678209,7310.623367274491,7310.623367274491,29.52892516958597
1,1.0,3672.0,150.0,196.0,21.0,20.172287015996375,336.36983071140355,2.657010823300241,84.57196975739888,7284.284374420125,3.8561543191356025
2,2.0,2014.0,532.0,1276.0,217.0,13.382373971961975,346.4321706344642,1.8877705265043332,45.35513923032666,7207.684689716652,2.6501748045025892
3,3.0,478.0,562.0,1506.0,1493.0,11.482439541367082,325.0425702348909,1.819942811654598,33.35955236835007,6936.461843195278,2.3514462237985003
4,4.0,141.0,240.0,659.0,2999.0,10.643753846539234,318.1843370706677,1.6526147021218396,32.157820359185344,6878.464815762823,2.1624511973155904
5,5.0,89.0,185.0,107.0,3658.0,10.263141352018641,316.85644308659846,1.5681764418663025,31.100194789720046,6872.853545705061,2.0883577081957894
6,6.0,68.0,182.0,24.0,3765.0,10.01875445858693,316.4428519963756,1.5019643979293527,30.663556835407316,6871.396827775229,2.036748928030032
7,7.0,62.0,176.0,12.0,3789.0,9.898937210729176,316.3228127966711,1.4662506594221818,30.41273212846771,6870.7755745628465,2.013867054572765
8,8.0,60.0,176.0,2.0,3801.0,9.81054280949682,316.2864856319061,1.4424643281815208,30.23215719088725,6870.7014209373965,1.995938902193429
9,9.0,60.0,175.0,1.0,3803.0,9.733855600815573,316.2864856319061,1.4256109000083217,30.071690837385244,6870.7014209373965,1.979455594923975
10,10.0,60.0,175.0,0.0,3804.0,9.671089607076443,316.2864856319061,1.4138243121818965,29.934964901223008,6870.7014209373965,1.9656645542283726
11,11.0,60.0,175.0,0.0,3804.0,9.616345663567799,316.2864856319061,1.4049876894902682,29.809661525876933,6870.7014209373965,1.9534629219005815
12,12.0,60.0,175.0,0.0,3804.0,9.567710778683333,316.2864856319061,1.3980520607646607,29.695284602682584,6870.7014209373965,1.9425115260108017
13,13.0,60.0,175.0,0.0,3804.0,9.523637786179986,316.2864856319061,1.3923296291822005,29.589457988254797,6870.7014209373965,1.9325295394880841
14,14.0,60.0,175.0,0.0,3804.0,9.483143774355774,316.2864856319061,1.387376752469315,29.49128700107958,6870.7014209373965,1.9233257528336365
