,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,4018.0,0.0,21.0,0.0,338.4132121363476,338.4132121363476,9.337712777599172,7466.46130072264,7466.46130072264,29.589908820876854
1,1.0,4018.0,0.0,21.0,0.0,20.785225216423754,338.4132121363476,2.809473777553439,89.12277755446644,7466.46130072264,3.9290425816973524
2,2.0,4018.0,0.0,21.0,0.0,13.192333061938264,338.4132121363476,1.918421891543497,45.44458677933543,7466.46130072264,2.6112503213994334
3,3.0,4018.0,0.0,21.0,0.0,10.96951991967029,338.4132121363476,1.7072390931565937,32.78813973189824,7466.46130072264,2.242857046687802
4,4.0,4018.0,0.0,21.0,0.0,10.53304774885443,338.4132121363476,1.6202621565863466,32.086007614758465,7466.46130072264,2.1466513613902327
5,5.0,4018.0,0.0,21.0,0.0,10.207511529938406,338.4132121363476,1.5648639507707591,31.124212596057507,7466.46130072264,2.0812422561597645
6,6.0,4018.0,0.0,21.0,0.0,10.035518035340875,338.4132121363476,1.5292623528706497,30.796757976886568,7466.46130072264,2.043906954499029
7,7.0,4018.0,0.0,21.0,0.0,9.908742401065153,338.4132121363476,1.5030878808569608,30.54351766774724,7466.46130072264,2.016581461022866
8,8.0,4018.0,0.0,21.0,0.0,9.81748252305405,338.4132121363476,1.483408105849551,30.383315633083317,7466.46130072264,1.996531681590959
9,9.0,4018.0,0.0,21.0,0.0,9.74615871310538,338.4132121363476,1.4679358288578266,30.261089242871595,7466.46130072264,1.9807958563518402
10,10.0,4018.0,0.0,21.0,0.0,9.689395322131574,338.4132121363476,1.455533849137495,30.167695166526432,7466.46130072264,1.9681859705252138
11,11.0,4018.0,0.0,21.0,0.0,9.642917014516486,338.4132121363476,1.4453958200166026,30.092563542034803,7466.46130072264,1.9578189094477902
12,12.0,4018.0,0.0,21.0,0.0,9.604283788211713,338.4132121363476,1.4370030426747835,30.03104442598809,7466.46130072264,1.9491674791019222
13,13.0,4018.0,0.0,21.0,0.0,9.57172262308612,338.4132121363476,1.4299800384115415,29.979619124188005,7466.46130072264,1.941852143334626
14,14.0,4018.0,0.0,21.0,0.0,9.54400506958546,338.4132121363476,1.424055480399993,29.936075087960244,7466.46130072264,1.9356062938683438
