,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,248.08009761300863,248.08009761300863,4.169526994228248,8051.277632513541,8051.277632513541,15.324354973123603
1,1.0,2466.0,216.0,273.0,15.0,10.637116013814499,250.4167105739651,0.9451262247847201,90.53044335678496,8124.402806080923,1.6580570532696541
2,2.0,606.0,253.0,1823.0,288.0,5.554739365201653,248.34085015193898,0.730320474061858,26.030448328100288,7651.736737805492,1.0462127645716184
3,3.0,93.0,138.0,628.0,2111.0,4.526821810752706,235.55781098298326,0.6509560751121072,16.98393631090179,7584.7282774494815,0.8963186956613142
4,4.0,39.0,54.0,138.0,2739.0,4.4749316534540835,233.59568056146878,0.6909603303272939,16.22808638411724,7574.7971701832275,0.9005815804161528
5,5.0,33.0,50.0,10.0,2877.0,4.366118774828837,233.21288266178132,0.6907780746978504,15.592125967210183,7573.894162136386,0.883829885433901
6,6.0,32.0,51.0,0.0,2887.0,4.327608993012847,233.1691442270627,0.696967327207402,15.399572493025937,7573.847170077114,0.8766878820141398
7,7.0,32.0,51.0,0.0,2887.0,4.323738624581418,233.1691442270627,0.6978312226739337,15.332348261429635,7573.847170077114,0.8769165721557433
8,8.0,32.0,51.0,0.0,2887.0,4.318304974377703,233.1691442270627,0.6969432040368801,15.28641921845807,7573.847170077114,0.8764742370044009
9,9.0,32.0,51.0,0.0,2887.0,4.311849909945114,233.1691442270627,0.6944098210034205,15.25190968276908,7573.847170077114,0.875579665079456
10,10.0,32.0,51.0,0.0,2887.0,4.301375904402875,233.1691442270627,0.6910664681556129,15.215276671985183,7573.847170077114,0.8736470228520798
11,11.0,32.0,51.0,0.0,2887.0,4.287694829997548,233.1691442270627,0.6871473475172032,15.175795526912788,7573.847170077114,0.8709047236788373
12,12.0,32.0,51.0,0.0,2887.0,4.271043482613034,233.1691442270627,0.6828560633348859,15.132427564355453,7573.847170077114,0.8674354886402226
13,13.0,32.0,51.0,0.0,2887.0,4.252179958857129,233.1691442270627,0.6783200136185664,15.086051562471509,7573.847170077114,0.8634279132049572
14,14.0,32.0,51.0,0.0,2887.0,4.231771073263222,233.1691442270627,0.6736534779795595,15.03758498068033,7573.847170077114,0.8590435404670362
