,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,244.6675801435532,244.6675801435532,3.8618347629835976,7915.071702406936,7915.071702406936,14.883880482998974
1,1.0,2955.0,0.0,15.0,0.0,9.680177337567574,244.6675801435532,0.7998893952255015,86.38970565907742,7915.071702406936,1.5087380220831208
2,2.0,2955.0,0.0,15.0,0.0,4.756983655533354,244.6675801435532,0.5570379274100064,23.49800077325054,7915.071702406936,0.9017972875246029
3,3.0,2955.0,0.0,15.0,0.0,4.033025120524524,244.6675801435532,0.5223748873051961,15.669414990310496,7915.071702406936,0.8051564820118523
4,4.0,2955.0,0.0,15.0,0.0,3.9486912911872447,244.6675801435532,0.516444328991124,15.3118010847234,7915.071702406936,0.7899872394477914
5,5.0,2955.0,0.0,15.0,0.0,3.901505044766222,244.6675801435532,0.5135317644185612,15.01987062165935,7915.071702406936,0.7822140665672854
6,6.0,2955.0,0.0,15.0,0.0,3.885758767115279,244.6675801435532,0.5123534703014465,14.958652819085222,7915.071702406936,0.7792650725010442
7,7.0,2955.0,0.0,15.0,0.0,3.8772626832993606,244.6675801435532,0.5117257678511361,14.923801984293666,7915.071702406936,0.7776902650203527
8,8.0,2955.0,0.0,15.0,0.0,3.8730346137491267,244.6675801435532,0.5113932107371765,14.909547805671439,7915.071702406936,0.7768695992416595
9,9.0,2955.0,0.0,15.0,0.0,3.8706060994917197,244.6675801435532,0.5111999387901405,14.901712727679307,7915.071702406936,0.7763932465888156
10,10.0,2955.0,0.0,15.0,0.0,3.8691759075282124,244.6675801435532,0.5110826664413316,14.897515237422947,7915.071702406936,0.7761068336799656
11,11.0,2955.0,0.0,15.0,0.0,3.868274358755032,244.6675801435532,0.5110063495867477,14.895020203247586,7915.071702406936,0.7759238129089409
12,12.0,2955.0,0.0,15.0,0.0,3.86767808154237,244.6675801435532,0.5109532099154662,14.893480906826857,7915.071702406936,0.7758007863156126
13,13.0,2955.0,0.0,15.0,0.0,3.867260285506942,244.6675801435532,0.5109133542680414,14.892470798865643,7915.071702406936,0.7757131948292835
14,14.0,2955.0,0.0,15.0,0.0,3.8669508399843204,244.6675801435532,0.5108813172101365,14.89177340205981,7915.071702406936,0.7756472024251425
