,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,242.39592885027773,242.39592885027773,3.5629089492017916,8039.6701644704835,8039.6701644704835,14.127730904552848
1,1.0,2668.0,144.0,143.0,15.0,10.708155900507677,244.7238991035481,0.9965156850837485,97.66972963351715,8164.53976777766,1.6669575037176239
2,2.0,747.0,473.0,1592.0,158.0,4.850861953760201,241.5114103063553,0.5964864740591704,26.118473517165135,7564.5302743390575,0.8935135501448341
3,3.0,101.0,128.0,991.0,1750.0,3.9914940462220447,229.24559568408944,0.5572593068818346,16.14552932356481,7361.587387712627,0.789449003127205
4,4.0,35.0,71.0,123.0,2741.0,3.7361970318830666,227.57321330276426,0.5289873214873455,14.967571984152091,7357.411089597044,0.7416302965750386
5,5.0,28.0,64.0,14.0,2864.0,3.621609354154079,227.1198698520829,0.5206931733192963,14.347797725184341,7356.431709539414,0.7203846123891883
6,6.0,27.0,62.0,3.0,2878.0,3.5911375515024337,227.1013621259492,0.5212563640568469,14.167386996049519,7356.449869734648,0.7151968923586973
7,7.0,27.0,62.0,0.0,2881.0,3.595240159517858,227.1013621259492,0.5233326319305687,14.104779326188472,7356.449869734648,0.7171336703077514
8,8.0,27.0,62.0,0.0,2881.0,3.5969029744230188,227.1013621259492,0.5241199855046211,14.06557013511613,7356.449869734648,0.7181791733165361
9,9.0,27.0,62.0,0.0,2881.0,3.5976337637678775,227.1013621259492,0.5243543101716724,14.036991193616092,7356.449869734648,0.7188217267194313
10,10.0,27.0,62.0,0.0,2881.0,3.5960428314941457,227.1013621259492,0.5241225995540808,14.009597447444563,7356.449869734648,0.7188573610904542
11,11.0,27.0,62.0,0.0,2881.0,3.592352416186535,227.1013621259492,0.523546688410368,13.981379612085979,7356.449869734648,0.7183695403284039
12,12.0,27.0,62.0,0.0,2881.0,3.5869311831323305,227.1013621259492,0.5227186068012861,13.95177921382012,7356.449869734648,0.7174605613726818
13,13.0,27.0,62.0,0.0,2881.0,3.5802608518329286,227.1013621259492,0.5217244147216518,13.921102385846083,7356.449869734648,0.7162487618002239
14,14.0,27.0,62.0,0.0,2881.0,3.572807688790978,227.1013621259492,0.5206376575402251,13.889920183365524,7356.449869734648,0.7148445338219195
