,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,247.64476821132666,247.64476821132666,3.9041973482265675,7893.695991687137,7893.695991687137,14.723813070072548
1,1.0,2955.0,0.0,15.0,0.0,9.856187078369334,247.64476821132666,0.9339047086841596,91.16778507345241,7893.695991687137,1.5071339097679504
2,2.0,2955.0,0.0,15.0,0.0,5.034120284775569,247.64476821132666,0.7105215669137169,24.852042132550665,7893.695991687137,0.9522838174801737
3,3.0,2955.0,0.0,15.0,0.0,4.098294731100454,247.64476821132666,0.6420653885629852,15.800760972712327,7893.695991687137,0.8193292502279828
4,4.0,2955.0,0.0,15.0,0.0,4.008828043632752,247.64476821132666,0.6352000228820546,15.29940692840737,7893.695991687137,0.8041667928048557
5,5.0,2955.0,0.0,15.0,0.0,3.9439687531474212,247.64476821132666,0.6298348707132778,14.90207557670176,7893.695991687137,0.7934513039702358
6,6.0,2955.0,0.0,15.0,0.0,3.926250598274007,247.64476821132666,0.6284816498157569,14.820056245158575,7893.695991687137,0.7902918909693047
7,7.0,2955.0,0.0,15.0,0.0,3.9153365715858404,247.64476821132666,0.627576220100428,14.769343279211691,7893.695991687137,0.7883618072153262
8,8.0,2955.0,0.0,15.0,0.0,3.9104525196208244,247.64476821132666,0.6271959581946895,14.749314269984527,7893.695991687137,0.78747375933635
9,9.0,2955.0,0.0,15.0,0.0,3.9076080241195124,247.64476821132666,0.6269651669426611,14.737932821474454,7893.695991687137,0.7869569228730617
10,10.0,2955.0,0.0,15.0,0.0,3.9060725002209518,247.64476821132666,0.6268476944978745,14.732061254152638,7893.695991687137,0.7866765885440458
11,11.0,2955.0,0.0,15.0,0.0,3.905173093283989,247.64476821132666,0.6267802828623911,14.728656906010048,7893.695991687137,0.7865134572040564
12,12.0,2955.0,0.0,15.0,0.0,3.9046522521020375,247.64476821132666,0.6267448777393694,14.726689446104865,7893.695991687137,0.7864199068844816
13,13.0,2955.0,0.0,15.0,0.0,3.904342245763911,247.64476821132666,0.6267261159109596,14.72550032126313,7893.695991687137,0.7863651880745166
14,14.0,2955.0,0.0,15.0,0.0,3.9041576789682804,247.64476821132666,0.6267172807934007,14.724771003246005,7893.695991687137,0.7863333980222196
