,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,246.2925231160262,246.2925231160262,3.616286180328822,8011.172146943557,8011.172146943557,14.394973546666142
1,1.0,2955.0,0.0,15.0,0.0,9.803381290545738,246.2925231160262,0.7759297380424881,97.03093932345828,8011.172146943557,1.4293074413399356
2,2.0,2955.0,0.0,15.0,0.0,4.775054690530824,246.2925231160262,0.5798311120880104,25.708872684769776,8011.172146943557,0.8748104255212555
3,3.0,2955.0,0.0,15.0,0.0,3.8823245294732556,246.2925231160262,0.5369151653609591,15.881061133812679,8011.172146943557,0.7633305506603859
4,4.0,2955.0,0.0,15.0,0.0,3.7706888583848226,246.2925231160262,0.5307199262941079,15.210630089219185,8011.172146943557,0.7460654167499433
5,5.0,2955.0,0.0,15.0,0.0,3.692031792484611,246.2925231160262,0.5252388976217957,14.71461571374345,8011.172146943557,0.7336427990646156
6,6.0,2955.0,0.0,15.0,0.0,3.6639859845018714,246.2925231160262,0.5230899729696846,14.582034919058744,8011.172146943557,0.7288221254224893
7,7.0,2955.0,0.0,15.0,0.0,3.646858445502072,246.2925231160262,0.5216975755611435,14.503844060012142,8011.172146943557,0.7258260593681595
8,8.0,2955.0,0.0,15.0,0.0,3.637936640661019,246.2925231160262,0.5209503204004888,14.46753736130672,8011.172146943557,0.7242178585615412
9,9.0,2955.0,0.0,15.0,0.0,3.6324924670677663,246.2925231160262,0.520485948765956,14.446334943256673,8011.172146943557,0.7232239734067077
10,10.0,2955.0,0.0,15.0,0.0,3.6292064580228285,246.2925231160262,0.5202031685048554,14.434184744625213,8011.172146943557,0.7226162364896088
11,11.0,2955.0,0.0,15.0,0.0,3.6270953272622455,246.2925231160262,0.5200199192095741,14.426623573452963,8011.172146943557,0.7222223615578467
12,12.0,2955.0,0.0,15.0,0.0,3.625703486625659,246.2925231160262,0.5198978591697371,14.421780489417472,8011.172146943557,0.7219604184340473
13,13.0,2955.0,0.0,15.0,0.0,3.624744350945371,246.2925231160262,0.5198122481297477,14.418520123192312,8011.172146943557,0.7217782857630805
14,14.0,2955.0,0.0,15.0,0.0,3.6240572612339355,246.2925231160262,0.5197492691650559,14.416236751001437,8011.172146943557,0.7216464128787693
