,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,239.254663493654,239.254663493654,3.901538600092391,7718.555169907746,7718.555169907746,14.525474465546912
1,1.0,2538.0,195.0,222.0,15.0,10.671619193947452,241.94564760211944,1.046529058874716,91.79157316910081,7803.728715520788,1.6862340258789372
2,2.0,704.0,367.0,1662.0,237.0,5.1691280684755565,239.7246537955628,0.6911690212685571,25.323293496750892,7366.525793509817,0.9708218972208648
3,3.0,95.0,145.0,831.0,1899.0,4.248795060116358,227.38544891616164,0.6424719101906884,16.18635171217295,7209.8133378421835,0.8475839612909937
4,4.0,42.0,75.0,123.0,2730.0,4.305235869492969,225.6461744917879,0.6692845079445591,15.813634230486006,7205.390735250034,0.8684532384808111
5,5.0,35.0,76.0,6.0,2853.0,4.2400940265921765,225.47639813221903,0.6648126699216336,15.34171000472751,7205.399947510933,0.8601144985254647
6,6.0,35.0,75.0,1.0,2859.0,4.257728978760729,225.47639813221903,0.6621705118106508,15.32114997065338,7205.399947510933,0.8652111068753117
7,7.0,35.0,75.0,0.0,2860.0,4.268426025826371,225.47639813221903,0.6626704761585075,15.287712526906033,7205.399947510933,0.8685164853681937
8,8.0,35.0,75.0,0.0,2860.0,4.274062645973569,225.47639813221903,0.6628634553924951,15.261378515888497,7205.399947510933,0.8703095874312872
9,9.0,35.0,75.0,0.0,2860.0,4.270070302595051,225.47639813221903,0.6617419026482567,15.224710575624957,7205.399947510933,0.8697667355954788
10,10.0,35.0,75.0,0.0,2860.0,4.259619056902911,225.47639813221903,0.6598220092133701,15.179631251991133,7205.399947510933,0.8676886135773915
11,11.0,35.0,75.0,0.0,2860.0,4.244127591421774,225.47639813221903,0.6572784622228902,15.127430120264211,7205.399947510933,0.8644269901022235
12,12.0,35.0,75.0,0.0,2860.0,4.225237471065455,225.47639813221903,0.6543543958175098,15.070250573781635,7205.399947510933,0.8603731388236302
13,13.0,35.0,75.0,0.0,2860.0,4.204136283093719,225.47639813221903,0.6512034782101214,15.010008985940416,7205.399947510933,0.8558029963584937
14,14.0,35.0,75.0,0.0,2860.0,4.18178025821954,225.47639813221903,0.647951809868501,14.948298426232649,7205.399947510933,0.8509375922377242
